"","Title","Artist","track_title","line","lyric"
"17101","Baby Dont Forget My Number","Milli Vanilli","Baby Don't Forget My Number",24,"Ba, ba, ba, ba, baby"
"17102","Baby Dont Forget My Number","Milli Vanilli","Baby Don't Forget My Number",25,"Don't forget my number"
"17103","Baby Dont Forget My Number","Milli Vanilli","Baby Don't Forget My Number",26,"Love will see you through"
"17104","Baby Dont Forget My Number","Milli Vanilli","Baby Don't Forget My Number",27,"I've been searching high"
"17105","Baby Dont Forget My Number","Milli Vanilli","Baby Don't Forget My Number",28,"I've been searching low"
"17106","Baby Dont Forget My Number","Milli Vanilli","Baby Don't Forget My Number",29,"I want to spend spend my life with you"
"17107","Baby Dont Forget My Number","Milli Vanilli","Baby Don't Forget My Number",30,"Ba, ba, ba, ba, ba, ba, ba, ba"
"17108","Baby Dont Forget My Number","Milli Vanilli","Baby Don't Forget My Number",31,"My desper youth"
"17109","Baby Dont Forget My Number","Milli Vanilli","Baby Don't Forget My Number",32,"Ba, ba, ba, ba, ba, ba, ba, ba"
"17110","Baby Dont Forget My Number","Milli Vanilli","Baby Don't Forget My Number",33,"Love will see you through"
"17111","Baby Dont Forget My Number","Milli Vanilli","Baby Don't Forget My Number",34,"Ba, ba baby"
"17112","Baby Dont Forget My Number","Milli Vanilli","Baby Don't Forget My Number",35,"In your eyes"
"17113","Baby Dont Forget My Number","Milli Vanilli","Baby Don't Forget My Number",36,"I see it so clearly"
"17114","Baby Dont Forget My Number","Milli Vanilli","Baby Don't Forget My Number",37,NA
"17115","Good Thing","Fine Young Cannibals","Good Thing",1,"The one good thing in my life"
"17116","Good Thing","Fine Young Cannibals","Good Thing",2,"Has gone away, I don't know why"
"17117","Good Thing","Fine Young Cannibals","Good Thing",3,"She's gone away, I don't know where"
"17118","Good Thing","Fine Young Cannibals","Good Thing",4,"Somewhere I cannot follow her"
"17119","Good Thing","Fine Young Cannibals","Good Thing",5,"The one good thing didn't stay too long"
"17120","Good Thing","Fine Young Cannibals","Good Thing",6,"My back was turned and she was gone"
"17121","Good Thing","Fine Young Cannibals","Good Thing",7,"Good thing"
"17122","Good Thing","Fine Young Cannibals","Good Thing",8,"Where have you gone?"
"17123","Good Thing","Fine Young Cannibals","Good Thing",9,"My good thing"
"17124","Good Thing","Fine Young Cannibals","Good Thing",10,"You've been gone too long"
"17125","Good Thing","Fine Young Cannibals","Good Thing",11,"People say I should forget"
"17126","Good Thing","Fine Young Cannibals","Good Thing",12,"There's plenty more, don't get upset"
"17127","Good Thing","Fine Young Cannibals","Good Thing",13,"People say she's doing fine"
"17128","Good Thing","Fine Young Cannibals","Good Thing",14,"Mutual friends I see sometime"
"17129","Good Thing","Fine Young Cannibals","Good Thing",15,"That's not what I want to hear"
"17130","Good Thing","Fine Young Cannibals","Good Thing",16,"I want to hear she wants me near"
"17131","Good Thing","Fine Young Cannibals","Good Thing",17,"Good thing"
"17132","Good Thing","Fine Young Cannibals","Good Thing",18,"Where have you gone?"
"17133","Good Thing","Fine Young Cannibals","Good Thing",19,"My good thing"
"17134","Good Thing","Fine Young Cannibals","Good Thing",20,"You've been gone too long"
"17135","Good Thing","Fine Young Cannibals","Good Thing",21,"Good thing"
"17136","Good Thing","Fine Young Cannibals","Good Thing",22,"Then one day, she came back"
"17137","Good Thing","Fine Young Cannibals","Good Thing",23,"I was so happy that I didn't ask"
"17138","Good Thing","Fine Young Cannibals","Good Thing",24,"Morning came into my room"
"17139","Good Thing","Fine Young Cannibals","Good Thing",25,"Caught me dreaming like a fool"
"17140","Good Thing","Fine Young Cannibals","Good Thing",26,"Good thing, my good thing"
"17141","Good Thing","Fine Young Cannibals","Good Thing",27,"My good thing, where have you gone"
"17142","Good Thing","Fine Young Cannibals","Good Thing",28,"My good thing, my good thing"
"17143","Good Thing","Fine Young Cannibals","Good Thing",29,"Where have you gone"
"17144","Good Thing","Fine Young Cannibals","Good Thing",30,"It's been so long"
"17145","Good Thing","Fine Young Cannibals","Good Thing",31,"Good God, girl"
"17146","Good Thing","Fine Young Cannibals","Good Thing",32,"Good God, girl"
"17147","Good Thing","Fine Young Cannibals","Good Thing",33,"Good God, girl"
"17148","Good Thing","Fine Young Cannibals","Good Thing",34,"Good God"
"17149","If You Dont Know Me By Now","Simply Red","If You Don't Know Me by Now",1,"If you don't know me by now"
"17150","If You Dont Know Me By Now","Simply Red","If You Don't Know Me by Now",2,"You will never never never know me"
"17151","If You Dont Know Me By Now","Simply Red","If You Don't Know Me by Now",3,"All the things, that we've been through"
"17152","If You Dont Know Me By Now","Simply Red","If You Don't Know Me by Now",4,"You should understand me like I understand you"
"17153","If You Dont Know Me By Now","Simply Red","If You Don't Know Me by Now",5,"Now girl I know the difference between right and wrong"
"17154","If You Dont Know Me By Now","Simply Red","If You Don't Know Me by Now",6,"I ain't gonna do nothing to break up our happy home"
"17155","If You Dont Know Me By Now","Simply Red","If You Don't Know Me by Now",7,"Don't get so excited when I come home a little late at night"
"17156","If You Dont Know Me By Now","Simply Red","If You Don't Know Me by Now",8,"'Cause we only act like children when we argue fuss and fight"
"17157","If You Dont Know Me By Now","Simply Red","If You Don't Know Me by Now",9,"If you don't know me by now (If you don't know me)"
"17158","If You Dont Know Me By Now","Simply Red","If You Don't Know Me by Now",10,"You will never never never know me (No you won't)"
"17159","If You Dont Know Me By Now","Simply Red","If You Don't Know Me by Now",11,"If you don't know by now"
"17160","If You Dont Know Me By Now","Simply Red","If You Don't Know Me by Now",12,"You will never never never know me"
"17161","If You Dont Know Me By Now","Simply Red","If You Don't Know Me by Now",13,"We've all got our own funny moods"
"17162","If You Dont Know Me By Now","Simply Red","If You Don't Know Me by Now",14,"I've got mine, woman you've got yours too"
"17163","If You Dont Know Me By Now","Simply Red","If You Don't Know Me by Now",15,"Just trust in me like I trust in you"
"17164","If You Dont Know Me By Now","Simply Red","If You Don't Know Me by Now",16,"As long as we've been together it should be so easy to do"
"17165","If You Dont Know Me By Now","Simply Red","If You Don't Know Me by Now",17,"Just get yourself together or we might as well say goodbye"
"17166","If You Dont Know Me By Now","Simply Red","If You Don't Know Me by Now",18,"What good is a love affair when we can't see eye to eye"
"17167","If You Dont Know Me By Now","Simply Red","If You Don't Know Me by Now",19,"If you don't know me by now (If you don't know me)"
"17168","If You Dont Know Me By Now","Simply Red","If You Don't Know Me by Now",20,"You will never never never know me (No you won't) (x3)"
"17169","Toy Soldiers","Martika","Toy Soldiers",1,"Step by step"
"17170","Toy Soldiers","Martika","Toy Soldiers",2,"Heart to heart"
"17171","Toy Soldiers","Martika","Toy Soldiers",3,"Left, right, left"
"17172","Toy Soldiers","Martika","Toy Soldiers",4,"We all fall down"
"17173","Toy Soldiers","Martika","Toy Soldiers",5,"Like toy soldiers"
"17174","Toy Soldiers","Martika","Toy Soldiers",6,"It wasn't my intention to mislead you"
"17175","Toy Soldiers","Martika","Toy Soldiers",7,"It never should have been this way"
"17176","Toy Soldiers","Martika","Toy Soldiers",8,"What can I say?"
"17177","Toy Soldiers","Martika","Toy Soldiers",9,"It's true"
"17178","Toy Soldiers","Martika","Toy Soldiers",10,"I did extend the invitation"
"17179","Toy Soldiers","Martika","Toy Soldiers",11,"I never knew how long you'd stay"
"17180","Toy Soldiers","Martika","Toy Soldiers",12,"When you hear temptation call"
"17181","Toy Soldiers","Martika","Toy Soldiers",13,"It's your heart that takes"
"17182","Toy Soldiers","Martika","Toy Soldiers",14,"Takes the fall"
"17183","Toy Soldiers","Martika","Toy Soldiers",15,"(Won't you come out and play with me?)"
"17184","Toy Soldiers","Martika","Toy Soldiers",16,"Step by step"
"17185","Toy Soldiers","Martika","Toy Soldiers",17,"Heart to heart"
"17186","Toy Soldiers","Martika","Toy Soldiers",18,"Left, right, left"
"17187","Toy Soldiers","Martika","Toy Soldiers",19,"We all fall down"
"17188","Toy Soldiers","Martika","Toy Soldiers",20,"Like toy soldiers"
"17189","Toy Soldiers","Martika","Toy Soldiers",21,"Bit by bit"
"17190","Toy Soldiers","Martika","Toy Soldiers",22,"Torn apart"
"17191","Toy Soldiers","Martika","Toy Soldiers",23,"We never win"
"17192","Toy Soldiers","Martika","Toy Soldiers",24,"But the battle wages on"
"17193","Toy Soldiers","Martika","Toy Soldiers",25,"For toy soldiers"
"17194","Toy Soldiers","Martika","Toy Soldiers",26,"It's getting hard to wake up in the morning"
"17195","Toy Soldiers","Martika","Toy Soldiers",27,"My head is spinning constantly"
"17196","Toy Soldiers","Martika","Toy Soldiers",28,"How can it be?"
"17197","Toy Soldiers","Martika","Toy Soldiers",29,"How could I be so blind to this addiction?"
"17198","Toy Soldiers","Martika","Toy Soldiers",30,"If I don't stop"
"17199","Toy Soldiers","Martika","Toy Soldiers",31,"The next one's gonna be me"
"17200","Toy Soldiers","Martika","Toy Soldiers",32,"Only emptiness remains"
"17201","Toy Soldiers","Martika","Toy Soldiers",33,"It replaces all"
"17202","Toy Soldiers","Martika","Toy Soldiers",34,"All the pain"
"17203","Toy Soldiers","Martika","Toy Soldiers",35,"(Won't you come out and play with me?)"
"17204","Toy Soldiers","Martika","Toy Soldiers",36,"Step by step"
"17205","Toy Soldiers","Martika","Toy Soldiers",37,"Heart to heart"
"17206","Toy Soldiers","Martika","Toy Soldiers",38,"Left, right, left"
"17207","Toy Soldiers","Martika","Toy Soldiers",39,"We all fall down"
"17208","Toy Soldiers","Martika","Toy Soldiers",40,"Like toy soldiers"
"17209","Toy Soldiers","Martika","Toy Soldiers",41,"Bit by bit"
"17210","Toy Soldiers","Martika","Toy Soldiers",42,"Torn apart"
"17211","Toy Soldiers","Martika","Toy Soldiers",43,"We never win"
"17212","Toy Soldiers","Martika","Toy Soldiers",44,"But the battle wages on"
"17213","Toy Soldiers","Martika","Toy Soldiers",45,"For toy soldiers"
"17214","Toy Soldiers","Martika","Toy Soldiers",46,"(We never win)"
"17215","Toy Soldiers","Martika","Toy Soldiers",47,"Only emptiness remains"
"17216","Toy Soldiers","Martika","Toy Soldiers",48,"It replaces all"
"17217","Toy Soldiers","Martika","Toy Soldiers",49,"All the pain"
"17218","Toy Soldiers","Martika","Toy Soldiers",50,"(Won't you come out and play with me?)"
"17219","Toy Soldiers","Martika","Toy Soldiers",51,"Step by step"
"17220","Toy Soldiers","Martika","Toy Soldiers",52,"Heart to heart"
"17221","Toy Soldiers","Martika","Toy Soldiers",53,"Left, right, left"
"17222","Toy Soldiers","Martika","Toy Soldiers",54,"We all fall down"
"17223","Toy Soldiers","Martika","Toy Soldiers",55,"Like toy soldiers"
"17224","Toy Soldiers","Martika","Toy Soldiers",56,"Bit by bit"
"17225","Toy Soldiers","Martika","Toy Soldiers",57,"Torn apart"
"17226","Toy Soldiers","Martika","Toy Soldiers",58,"We never win"
"17227","Toy Soldiers","Martika","Toy Soldiers",59,"But the battle wages on"
"17228","Toy Soldiers","Martika","Toy Soldiers",60,"For toy soldiers"
"17229","Toy Soldiers","Martika","Toy Soldiers",61,"Step by step"
"17230","Toy Soldiers","Martika","Toy Soldiers",62,"Heart to heart"
"17231","Toy Soldiers","Martika","Toy Soldiers",63,"Left, right, left"
"17232","Toy Soldiers","Martika","Toy Soldiers",64,"We all fall down (all fall down, all fall down)"
"17233","Toy Soldiers","Martika","Toy Soldiers",65,"Like toy soldiers"
"17234","Toy Soldiers","Martika","Toy Soldiers",66,"Bit by bit"
"17235","Toy Soldiers","Martika","Toy Soldiers",67,"Torn apart"
"17236","Toy Soldiers","Martika","Toy Soldiers",68,"We never win"
"17237","Toy Soldiers","Martika","Toy Soldiers",69,"But the battle wages on"
"17238","Toy Soldiers","Martika","Toy Soldiers",70,"For toy soldiers"
"17239","Right Here Waiting","Richard Marx","Right Here Waiting",1,"Oceans apart, day after day"
"17240","Right Here Waiting","Richard Marx","Right Here Waiting",2,"And I slowly go insane"
"17241","Right Here Waiting","Richard Marx","Right Here Waiting",3,"I hear your voice on the line"
"17242","Right Here Waiting","Richard Marx","Right Here Waiting",4,"But it doesn't stop the pain"
"17243","Right Here Waiting","Richard Marx","Right Here Waiting",5,"If I see you next to never"
"17244","Right Here Waiting","Richard Marx","Right Here Waiting",6,"How can we say forever?"
"17245","Right Here Waiting","Richard Marx","Right Here Waiting",7,"Wherever you go, whatever you do"
"17246","Right Here Waiting","Richard Marx","Right Here Waiting",8,"I will be right here waiting for you"
"17247","Right Here Waiting","Richard Marx","Right Here Waiting",9,"Whatever it takes or how my heart breaks"
"17248","Right Here Waiting","Richard Marx","Right Here Waiting",10,"I will be right here waiting for you"
"17249","Right Here Waiting","Richard Marx","Right Here Waiting",11,"I took for granted, all the times"
"17250","Right Here Waiting","Richard Marx","Right Here Waiting",12,"That I thought would last somehow"
"17251","Right Here Waiting","Richard Marx","Right Here Waiting",13,"I hear the laughter, I taste the tears"
"17252","Right Here Waiting","Richard Marx","Right Here Waiting",14,"But I can't get near you now"
"17253","Right Here Waiting","Richard Marx","Right Here Waiting",15,"Oh, can't you see it, baby"
"17254","Right Here Waiting","Richard Marx","Right Here Waiting",16,"You've got me going crazy"
"17255","Right Here Waiting","Richard Marx","Right Here Waiting",17,"Wherever you go, whatever you do"
"17256","Right Here Waiting","Richard Marx","Right Here Waiting",18,"I will be right here waiting for you"
"17257","Right Here Waiting","Richard Marx","Right Here Waiting",19,"Whatever it takes or how my heart breaks"
"17258","Right Here Waiting","Richard Marx","Right Here Waiting",20,"I will be right here waiting for you"
"17259","Right Here Waiting","Richard Marx","Right Here Waiting",21,"I wonder how we can survive"
"17260","Right Here Waiting","Richard Marx","Right Here Waiting",22,"This romance"
"17261","Right Here Waiting","Richard Marx","Right Here Waiting",23,"But in the end if I'm with you"
"17262","Right Here Waiting","Richard Marx","Right Here Waiting",24,"I'll take the chance"
"17263","Right Here Waiting","Richard Marx","Right Here Waiting",25,"Oh, can't you see it, baby"
"17264","Right Here Waiting","Richard Marx","Right Here Waiting",26,"You've got me going crazy"
